mission_id,object_name,host_name,source_primary_id,ra,dec,koi_disposition,koi_period,koi_duration,koi_depth,koi_ror,koi_model_snr,koi_num_transits,koi_impact,koi_dor,koi_teq,koi_srho,koi_kepmag,koi_gmag,koi_rmag,koi_imag,koi_zmag,koi_jmag,koi_hmag,koi_kmag
K2,K2-51 b,K2-51,K2-51 b,246.8110909,-27.9571047,,13.008383,,,0.10101,,,,19.299148,,,12.303,,,,,10.686,10.225,10.03
K2,K2-51 b,K2-51,K2-51 b,246.8110909,-27.9571047,,13.0106,5.1504,,0.0853,,,,,,,12.303,,,,,10.686,10.225,10.03
K2,K2-51 b,K2-51,K2-51 b,246.8110909,-27.9571047,,13.00819,5.3952,12279.0,0.1047,,,,19.1,,,12.303,,,,,10.686,10.225,10.03
K2,K2-51 b,K2-51,K2-51 b,246.8110909,-27.9571047,,13.008278,5.52,12500.0,0.1015,,,0.43,,,,12.303,,,,,10.686,10.225,10.03
K2,K2-52 b,K2-52,K2-52 b,246.6114157,-24.9699462,CONFIRMED,3.5353975,5.74,6150.0,0.07463,,,0.62,,,,15.037,,,,,12.729,12.126,11.853
K2,K2-52 b,K2-52,K2-52 b,246.6114157,-24.9699462,CONFIRMED,3.53482,5.325,,0.0681,,,,,,,15.037,,,,,12.729,12.126,11.853
K2,K2-52 b,K2-52,K2-52 b,246.6114157,-24.9699462,CONFIRMED,3.535155,5.4312,6314.0,0.0732,,,,5.28,,,15.037,,,,,12.729,12.126,11.853
K2,K2-52 b,K2-52,K2-52 b,246.6114157,-24.9699462,CONFIRMED,3.535055,5.328,,0.075,,,0.32,5.2,2004.0,,15.037,,,,,12.729,12.126,11.853
K2,K2-53 b,K2-53,K2-53 b,244.1419684,-20.4005984,CONFIRMED,12.20772,3.48,,0.03,,,0.31,26.3,665.0,,11.888,,,,,10.306,9.826,9.664
K2,K2-53 b,K2-53,K2-53 b,244.1419684,-20.4005984,CONFIRMED,12.207632,3.64,1000.0,0.0283,,,0.34,,,,11.888,,,,,10.306,9.826,9.664
K2,K2-53 b,K2-53,K2-53 b,244.1419684,-20.4005984,CONFIRMED,12.20773,3.6264,1001.0,0.0301,,,,23.7,,,11.888,,,,,10.306,9.826,9.664
K2,K2-53 b,K2-53,K2-53 b,244.1419684,-20.4005984,CONFIRMED,12.2054,3.64,,0.0267,,,,,,,11.888,,,,,10.306,9.826,9.664
K2,K2-53 b,K2-53,K2-53 b,244.1419684,-20.4005984,CONFIRMED,12.2091165,3.807,920.0,,,,,,,,11.888,,,,,10.306,9.826,9.664
K2,K2-54 b,K2-54,K2-54 b,338.0541631,-17.5440636,CONFIRMED,9.7843,2.76,,0.0272,,,,,,,13.441,,,,,11.85,11.231,11.075
K2,K2-54 b,K2-54,K2-54 b,338.0541631,-17.5440636,CONFIRMED,9.7833,2.7888,1390.0000000000002,0.0373,,,0.37,25.4,560.0,,13.441,,,,,11.85,11.231,11.075
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.84947127,2.093,3720.0,,,,,,,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.849271,,,,,,,,900.0,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.8493,1.872,,0.0574,,,0.14,10.1,,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.8492816,,,0.0561,,,,10.5,,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.849274,,,0.056128,,,,10.46,,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.849282,1.907,4010.0000000000005,,,,,,912.0,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.849302,2.0616,3953.9999999999995,0.0563,,,,10.56,,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.8492818,2.07,3890.0,0.05814,,,0.55,,,,13.087,,,,,11.23,10.615,10.471
K2,K2-55 b,K2-55,K2-55 b,333.7518786,-17.2508002,CONFIRMED,2.849258,2.006,,0.0552,,,,,,,13.087,,,,,11.23,10.615,10.471
K2,K2-57 b,K2-57,K2-57 b,342.6918241,-14.0700007,CONFIRMED,9.0073,2.58,990.0,0.0315,,,0.39,24.09,635.8,,14.101,,,,,12.35,11.761,11.645
K2,K2-57 b,K2-57,K2-57 b,342.6918241,-14.0700007,CONFIRMED,9.007156,2.54,1180.0,0.03054,,,0.31,,,,14.101,,,,,12.35,11.761,11.645
K2,K2-57 b,K2-57,K2-57 b,342.6918241,-14.0700007,CONFIRMED,9.0063,2.29,,0.0308,,,,,,,14.101,,,,,12.35,11.761,11.645
K2,K2-57 b,K2-57,K2-57 b,342.6918241,-14.0700007,CONFIRMED,9.0074,2.424,1254.0000000000002,0.0334,,,,25.7,,,14.101,,,,,12.35,11.761,11.645
K2,K2-58 b,K2-58,K2-58 b,333.8218395,-14.049857,CONFIRMED,7.0525273,1.96,1000.0,0.02945,,,0.53,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 b,K2-58,K2-58 b,333.8218395,-14.049857,CONFIRMED,7.05254,1.899,,0.028,,,,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 b,K2-58,K2-58 b,333.8218395,-14.049857,CONFIRMED,7.05235,2.0472,1030.0,0.0298,,,,23.9,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 b,K2-58,K2-58 b,333.8218395,-14.049857,CONFIRMED,7.052475,,,0.029606,,,,24.785722,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 b,K2-58,K2-58 b,333.8218395,-14.049857,CONFIRMED,7.05240378,2.185,980.0,,,,,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 c,K2-58,K2-58 c,333.8218395,-14.049857,CONFIRMED,2.53726,1.996,,0.0169,,,,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 c,K2-58,K2-58 c,333.8218395,-14.049857,CONFIRMED,2.537071,,,0.018546,,,,7.914045,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 c,K2-58,K2-58 c,333.8218395,-14.049857,CONFIRMED,2.5370422,2.09,393.0,0.01776,,,0.26,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 c,K2-58,K2-58 c,333.8218395,-14.049857,CONFIRMED,2.53712,2.16,375.0,0.0188,,,,7.6,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 d,K2-58,K2-58 d,333.8218395,-14.049857,CONFIRMED,22.881145,3.23,462.0,0.02049,,,0.63,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 d,K2-58,K2-58 d,333.8218395,-14.049857,CONFIRMED,22.882,3.12,425.00000000000006,0.0201,,,,49.8,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 d,K2-58,K2-58 d,333.8218395,-14.049857,CONFIRMED,22.88159,,,0.019996,,,,48.667611,,,12.15,,,,,10.765,10.314,10.215
K2,K2-58 d,K2-58,K2-58 d,333.8218395,-14.049857,CONFIRMED,22.8827,3.2,,0.018,,,,,,,12.15,,,,,10.765,10.314,10.215
K2,K2-59 b,K2-59,K2-59 b,338.94255,-14.027727,CONFIRMED,20.6921,2.76,,0.0299,,,,,,,13.869,,,,,12.454,11.981,11.838
K2,K2-59 b,K2-59,K2-59 b,338.94255,-14.027727,CONFIRMED,20.6915,2.28,985.9999999999999,0.0301,,,,63.0,,,13.869,,,,,12.454,11.981,11.838
K2,K2-59 b,K2-59,K2-59 b,338.94255,-14.027727,CONFIRMED,20.698453,2.93,1150.0,0.03279,,,0.68,,,,13.869,,,,,12.454,11.981,11.838
K2,K2-59 c,K2-59,K2-59 c,338.94255,-14.027727,CONFIRMED,11.2954,1.75,,0.0286,,,,,,,13.869,,,,,12.454,11.981,11.838
K2,K2-59 c,K2-59,K2-59 c,338.94255,-14.027727,CONFIRMED,11.29665,1.8,940.0,0.0298,,,,44.0,,,13.869,,,,,12.454,11.981,11.838
K2,K2-59 c,K2-59,K2-59 c,338.94255,-14.027727,CONFIRMED,11.295158,1.92,966.9999999999999,0.03468,,,0.89,,,,13.869,,,,,12.454,11.981,11.838
K2,K2-6 b,K2-6,K2-6 b,178.1921152,-1.1984418,CONFIRMED,30.9349,4.9,,0.022,,,,,,,12.51,14.993,12.5697,12.4318,13.3033,11.44,11.09,11.069
K2,K2-6 b,K2-6,K2-6 b,178.1921152,-1.1984418,CONFIRMED,30.9403,5.28,724.0000000000001,0.0259,,,,40.6,,,12.51,14.993,12.5697,12.4318,13.3033,11.44,11.09,11.069
K2,K2-6 b,K2-6,K2-6 b,178.1921152,-1.1984418,CONFIRMED,30.944648,5.27,845.0,0.02632,,,0.11,,,,12.51,14.993,12.5697,12.4318,13.3033,11.44,11.09,11.069
K2,K2-6 b,K2-6,K2-6 b,178.1921152,-1.1984418,CONFIRMED,30.944593,,,0.024562,,,,41.559757,,,12.51,14.993,12.5697,12.4318,13.3033,11.44,11.09,11.069
K2,K2-6 b,K2-6,K2-6 b,178.1921152,-1.1984418,CONFIRMED,30.94191,,680.0,,,,,50.27,615.0,,12.51,14.993,12.5697,12.4318,13.3033,11.44,11.09,11.069
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.0026,2.88,,0.0696,,,0.8,4.9,,,12.59,,,,,11.41,11.085,10.993
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.0026215,3.595,5040.0,,,,,,2254.0,,12.59,,,,,11.41,11.085,10.993
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.00234671,3.271,4400.0,,,,,,,,12.59,,,,,11.41,11.085,10.993
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.0026376,3.11,4790.0,0.0624,,,0.19,,,,12.59,,,,,11.41,11.085,10.993
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.002627,3.124,,0.06191,,,,,,,12.59,,,,,11.41,11.085,10.993
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.002654,3.1176,4774.0,0.0628,,,,7.7,,,12.59,,,,,11.41,11.085,10.993
K2,K2-60 b,K2-60,K2-60 b,338.6062312,-13.7318044,CONFIRMED,3.00265,3.08,,0.063,,,0.21,7.78,1400.0,,12.59,,,,,11.41,11.085,10.993
K2,K2-61 b,K2-61,K2-61 b,339.6748444,-13.5600447,CONFIRMED,2.573413,,,0.017445,,,,6.617142,,,12.975,,,,,11.758,11.423,11.385
K2,K2-61 b,K2-61,K2-61 b,339.6748444,-13.5600447,CONFIRMED,2.5735352,2.61,348.0,0.01706,,,0.3,,,,12.975,,,,,11.758,11.423,11.385
K2,K2-61 b,K2-61,K2-61 b,339.6748444,-13.5600447,CONFIRMED,2.57336,,,,,,,,1325.0,,12.975,,,,,11.758,11.423,11.385
K2,K2-61 b,K2-61,K2-61 b,339.6748444,-13.5600447,CONFIRMED,2.57275378,2.144,220.0,,,,,,,,12.975,,,,,11.758,11.423,11.385
K2,K2-61 b,K2-61,K2-61 b,339.6748444,-13.5600447,CONFIRMED,2.57302,2.33,,0.0166,,,,,,,12.975,,,,,11.758,11.423,11.385
K2,K2-61 b,K2-61,K2-61 b,339.6748444,-13.5600447,CONFIRMED,2.57333,2.808,364.0,0.0178,,,,6.24,,,12.975,,,,,11.758,11.423,11.385
K2,K2-62 b,K2-62,K2-62 b,334.3645089,-12.1874776,CONFIRMED,6.67199,,,,,,,,666.0,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 b,K2-62,K2-62 b,334.3645089,-12.1874776,CONFIRMED,6.6717686,1.58,830.9999999999999,0.02587,,,0.35,,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 b,K2-62,K2-62 b,334.3645089,-12.1874776,CONFIRMED,6.67010938,1.597,740.0,,,,,,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 b,K2-62,K2-62 b,334.3645089,-12.1874776,CONFIRMED,6.671774,,,0.027246,,,,29.874248,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 b,K2-62,K2-62 b,334.3645089,-12.1874776,CONFIRMED,6.67196,1.56,788.0,0.0269,,,,29.8,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 b,K2-62,K2-62 b,334.3645089,-12.1874776,CONFIRMED,6.67202,1.41,,0.0271,,,,,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 c,K2-62,K2-62 c,334.3645089,-12.1874776,CONFIRMED,16.19803,1.608,828.0,0.0275,,,,68.0,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 c,K2-62,K2-62 c,334.3645089,-12.1874776,CONFIRMED,16.1966,1.29,,0.0269,,,,,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 c,K2-62,K2-62 c,334.3645089,-12.1874776,CONFIRMED,16.197189,1.43,776.0,0.02472,,,0.22,,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 c,K2-62,K2-62 c,334.3645089,-12.1874776,CONFIRMED,16.197201,,,0.026752,,,,76.726395,,,12.045,,,,,10.374,9.811,9.688
K2,K2-62 c,K2-62,K2-62 c,334.3645089,-12.1874776,CONFIRMED,16.19697,,,,,,,,495.0,,12.045,,,,,10.374,9.811,9.688
K2,K2-63 b,K2-63,K2-63 b,333.4267738,-12.0663429,CONFIRMED,20.2653,5.256,480.99999999999994,0.0209,,,,26.6,,,12.703,,,,,11.606,11.32,11.274
K2,K2-63 b,K2-63,K2-63 b,333.4267738,-12.0663429,CONFIRMED,20.257,5.49,,0.018,,,,,,,12.703,,,,,11.606,11.32,11.274
K2,K2-63 b,K2-63,K2-63 b,333.4267738,-12.0663429,CONFIRMED,20.258209,4.97,402.0,0.01824,,,0.24,,,,12.703,,,,,11.606,11.32,11.274
K2,K2-63 c,K2-63,K2-63 c,333.4267738,-12.0663429,CONFIRMED,25.4556,4.24,,0.0219,,,,,,,12.703,,,,,11.606,11.32,11.274
K2,K2-63 c,K2-63,K2-63 c,333.4267738,-12.0663429,CONFIRMED,25.457815,4.6,829.0,0.02641,,,0.35,,,,12.703,,,,,11.606,11.32,11.274
K2,K2-63 c,K2-63,K2-63 c,333.4267738,-12.0663429,CONFIRMED,25.4569,4.8,790.0,0.0264,,,,36.5,,,12.703,,,,,11.606,11.32,11.274
K2,K2-64 b,K2-64,K2-64 b,332.4138478,-11.4286687,CONFIRMED,6.53147301,3.167,720.0,,,,,,,,13.894,,,,,12.665,12.258,12.201
K2,K2-64 b,K2-64,K2-64 b,332.4138478,-11.4286687,CONFIRMED,6.5311178,3.18,1010.0000000000001,0.02884,,,0.34,,,,13.894,,,,,12.665,12.258,12.201
K2,K2-64 b,K2-64,K2-64 b,332.4138478,-11.4286687,CONFIRMED,6.53142,3.264,950.0,0.0295,,,,13.9,,,13.894,,,,,12.665,12.258,12.201
K2,K2-64 b,K2-64,K2-64 b,332.4138478,-11.4286687,CONFIRMED,6.53044,3.06,,0.0259,,,,,,,13.894,,,,,12.665,12.258,12.201
K2,K2-65 b,K2-65,K2-65 b,333.2125206,-10.9261373,CONFIRMED,12.647815,,,0.018941,,,,28.897357,,,10.396,,,,,8.967,8.457,8.344
K2,K2-65 b,K2-65,K2-65 b,333.2125206,-10.9261373,CONFIRMED,12.64655,2.928,391.0,0.0187,,,,29.2,,,10.396,,,,,8.967,8.457,8.344
K2,K2-65 b,K2-65,K2-65 b,333.2125206,-10.9261373,CONFIRMED,12.65309622,3.477,410.0,,,,,,,,10.396,,,,,8.967,8.457,8.344
K2,K2-65 b,K2-65,K2-65 b,333.2125206,-10.9261373,CONFIRMED,12.6475,3.43,,0.0173,,,,,,,10.396,,,,,8.967,8.457,8.344
K2,K2-65 b,K2-65,K2-65 b,333.2125206,-10.9261373,CONFIRMED,12.647849,2.99,440.0,0.01986,,,0.61,,,,10.396,,,,,8.967,8.457,8.344
K2,K2-66 b,K2-66,K2-66 b,331.5266563,-10.7115362,CONFIRMED,5.06939,,,,,,,,1427.0,,12.051,,,,,10.948,10.664,10.609
K2,K2-66 b,K2-66,K2-66 b,331.5266563,-10.7115362,CONFIRMED,5.0689232,4.34,288.0,0.01563,,,0.14,,,,12.051,,,,,10.948,10.664,10.609
K2,K2-66 b,K2-66,K2-66 b,331.5266563,-10.7115362,CONFIRMED,5.06963,4.71,,0.01353,,,0.47,7.874,1372.0,,12.051,,,,,10.948,10.664,10.609
K2,K2-66 b,K2-66,K2-66 b,331.5266563,-10.7115362,CONFIRMED,5.06965,4.4,,0.01324,,,,,,,12.051,,,,,10.948,10.664,10.609
K2,K2-67 b,K2-67,K2-67 b,333.6063167,-10.6527924,,24.38724,5.92704,,0.1427,,,,,,,14.617,,,,,13.609,13.304,13.277
K2,K2-67 b,K2-67,K2-67 b,333.6063167,-10.6527924,,24.3949924,6.096,23050.0,,,,,,,,14.617,,,,,13.609,13.304,13.277
K2,K2-67 b,K2-67,K2-67 b,333.6063167,-10.6527924,,24.38752,6.0288,23710.0,0.1438,,,,34.68,,,14.617,,,,,13.609,13.304,13.277
K2,K2-67 b,K2-67,K2-67 b,333.6063167,-10.6527924,,24.3872,5.424,,0.1401,,,0.29,32.4,,,14.617,,,,,13.609,13.304,13.277
K2,K2-67 b,K2-67,K2-67 b,333.6063167,-10.6527924,,24.387407,6.06,23900.0,0.1408,,,0.07,,,,14.617,,,,,13.609,13.304,13.277
K2,K2-68 b,K2-68,K2-68 b,334.0195539,-10.5673649,CONFIRMED,8.05423,2.976,668.0,0.0242,,,,18.4,,,12.597,,,,,11.139,10.651,10.53
K2,K2-68 b,K2-68,K2-68 b,334.0195539,-10.5673649,CONFIRMED,8.054787,,,0.023867,,,,19.902276,,,12.597,,,,,11.139,10.651,10.53
K2,K2-68 b,K2-68,K2-68 b,334.0195539,-10.5673649,CONFIRMED,8.0549321,2.78,653.0,0.02249,,,0.09,,,,12.597,,,,,11.139,10.651,10.53
K2,K2-68 b,K2-68,K2-68 b,334.0195539,-10.5673649,CONFIRMED,8.05428,2.72,,0.0211,,,,,,,12.597,,,,,11.139,10.651,10.53
K2,K2-69 b,K2-69,K2-69 b,335.7596816,-10.4886817,CONFIRMED,7.06599,1.62,,0.0428,,,,,,,14.807,,,,,12.608,11.933,11.766
K2,K2-69 b,K2-69,K2-69 b,335.7596816,-10.4886817,CONFIRMED,7.065,1.752,2210.0,0.0449,,,,27.6,,,14.807,,,,,12.608,11.933,11.766
K2,K2-69 b,K2-69,K2-69 b,335.7596816,-10.4886817,CONFIRMED,7.0658874,1.65,2100.0,0.04315,,,0.57,,,,14.807,,,,,12.608,11.933,11.766
K2,K2-7 b,K2-7,K2-7 b,167.0937488,-1.065855,CONFIRMED,28.6777,7.36,,0.0177,,,,,,,13.054,13.9154,13.1346,14.6056,13.7299,11.952,11.628,11.564
K2,K2-7 b,K2-7,K2-7 b,167.0937488,-1.065855,CONFIRMED,28.6911,7.872,680.9999999999999,0.0247,,,,25.0,,,13.054,13.9154,13.1346,14.6056,13.7299,11.952,11.628,11.564
K2,K2-7 b,K2-7,K2-7 b,167.0937488,-1.065855,CONFIRMED,28.6781,7.5816,580.0,0.02408,,,0.37,26.3,786.0,,13.054,13.9154,13.1346,14.6056,13.7299,11.952,11.628,11.564
K2,K2-7 b,K2-7,K2-7 b,167.0937488,-1.065855,CONFIRMED,28.67992,,530.0,,,,,40.29,651.0,,13.054,13.9154,13.1346,14.6056,13.7299,11.952,11.628,11.564
K2,K2-70 b,K2-70,K2-70 b,338.4759328,-10.0849917,CONFIRMED,13.978518,,,0.031575,,,,29.574869,,,12.77,13.7175,13.1757,13.8053,12.5871,11.355,10.935,10.853
K2,K2-70 b,K2-70,K2-70 b,338.4759328,-10.0849917,CONFIRMED,13.9782,3.444,1076.0,0.0315,,,,28.7,,,12.77,13.7175,13.1757,13.8053,12.5871,11.355,10.935,10.853
K2,K2-70 b,K2-70,K2-70 b,338.4759328,-10.0849917,CONFIRMED,13.98746633,3.958,1019.9999999999999,,,,,,,,12.77,13.7175,13.1757,13.8053,12.5871,11.355,10.935,10.853
K2,K2-70 b,K2-70,K2-70 b,338.4759328,-10.0849917,CONFIRMED,13.97876,3.49,1100.0,0.0297,,,0.26,,,,12.77,13.7175,13.1757,13.8053,12.5871,11.355,10.935,10.853
K2,K2-70 b,K2-70,K2-70 b,338.4759328,-10.0849917,CONFIRMED,13.97896,3.52,,0.0281,,,,,,,12.77,13.7175,13.1757,13.8053,12.5871,11.355,10.935,10.853
K2,K2-71 b,K2-71,K2-71 b,341.7248656,-9.8816109,CONFIRMED,6.9862794,1.87,2910.0,0.05874,,,0.88,,,,14.875,16.9863,15.5839,14.4583,13.8543,12.598,11.927,11.732
K2,K2-71 b,K2-71,K2-71 b,341.7248656,-9.8816109,CONFIRMED,6.98541,1.41,,0.0457,,,,,,,14.875,16.9863,15.5839,14.4583,13.8543,12.598,11.927,11.732
K2,K2-72 b,K2-72,K2-72 b,334.6227504,-9.6120084,CONFIRMED,5.57739,1.67,,0.0295,,,,,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 b,K2-72,K2-72 b,334.6227504,-9.6120084,CONFIRMED,5.577212,,,0.029949,,,,24.16,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 b,K2-72,K2-72 b,334.6227504,-9.6120084,CONFIRMED,5.5773147,1.65,1090.0,0.03002,,,0.0,,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 c,K2-72,K2-72 c,334.6227504,-9.6120084,CONFIRMED,15.189034,,,0.032263,,,,47.82,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 c,K2-72,K2-72 c,334.6227504,-9.6120084,CONFIRMED,15.1871,2.15,,0.0334,,,,,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 d,K2-72,K2-72 d,334.6227504,-9.6120084,CONFIRMED,7.760178,,,0.027863,,,,29.91,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 d,K2-72,K2-72 d,334.6227504,-9.6120084,CONFIRMED,7.7599,1.45,,0.0286,,,,,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 e,K2-72,K2-72 e,334.6227504,-9.6120084,CONFIRMED,24.1669,2.25,,0.032,,,,,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-72 e,K2-72,K2-72 e,334.6227504,-9.6120084,CONFIRMED,24.158868,,,0.035758,,,,64.53,,,14.407,16.0698,14.668,13.5659,12.9741,11.685,11.122,10.962
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.49569,3.5904,589.0,0.023,,,,14.9,,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.495692,,,0.022901,,,,15.108184,,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.4956613,3.51,603.0,0.02273,,,0.2,,,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.49491004,3.83,580.0,,,,,,,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.495,3.528,,0.0239,,,0.28,11.8,,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.49543,3.62,,0.021,,,,,,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-73 b,K2-73,K2-73 b,335.025662,-9.0560881,CONFIRMED,7.49556,,,,,,,,968.0,,11.745,12.4143,11.845,13.2337,12.5888,10.695,10.382,10.322
K2,K2-74 b,K2-74,K2-74 b,339.9192984,-8.7145697,CONFIRMED,19.565557,,,0.024977,,,,26.134571,,,12.43,12.9477,12.5178,12.3697,13.3142,11.427,11.177,11.068
K2,K2-74 b,K2-74,K2-74 b,339.9192984,-8.7145697,CONFIRMED,19.565086,5.08,712.0,0.02425,,,0.15,,,,12.43,12.9477,12.5178,12.3697,13.3142,11.427,11.177,11.068
K2,K2-74 b,K2-74,K2-74 b,339.9192984,-8.7145697,CONFIRMED,19.5688,5.712,818.0,0.0321,,,,13.9,,,12.43,12.9477,12.5178,12.3697,13.3142,11.427,11.177,11.068
K2,K2-74 b,K2-74,K2-74 b,339.9192984,-8.7145697,CONFIRMED,19.5666,5.12,,0.0215,,,,,,,12.43,12.9477,12.5178,12.3697,13.3142,11.427,11.177,11.068
K2,K2-75 b,K2-75,K2-75 b,338.844896,-7.469895,CONFIRMED,7.8142,5.48,,0.0156,,,,,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 b,K2-75,K2-75 b,338.844896,-7.469895,CONFIRMED,7.817949,,,0.018873,,,,10.57053,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 b,K2-75,K2-75 b,338.844896,-7.469895,CONFIRMED,7.81751,5.184,392.0,0.01892,,,,10.3,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 b,K2-75,K2-75 b,338.844896,-7.469895,CONFIRMED,7.8173399,5.47,383.99999999999994,0.01814,,,0.42,,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 c,K2-75,K2-75 c,338.844896,-7.469895,CONFIRMED,18.289,6.72,410.0,0.0194,,,,18.2,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 c,K2-75,K2-75 c,338.844896,-7.469895,CONFIRMED,18.286069,,,0.019448,,,,21.419376,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 c,K2-75,K2-75 c,338.844896,-7.469895,CONFIRMED,18.283257,6.03,440.0,0.01992,,,0.59,,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-75 c,K2-75,K2-75 c,338.844896,-7.469895,CONFIRMED,18.311,6.42,,0.0162,,,,,,,12.566,13.603,12.6666,12.5653,13.0713,11.564,11.283,11.178
K2,K2-76 b,K2-76,K2-76 b,337.1055746,-6.0867177,,11.98934,5.6856,7257.0,0.07846,,,,17.13,,,13.008,15.3321,13.0824,14.4528,13.575,11.854,11.506,11.484
K2,K2-76 b,K2-76,K2-76 b,337.1055746,-6.0867177,,11.989686,5.82,7400.0,0.08007,,,0.47,,,,13.008,15.3321,13.0824,14.4528,13.575,11.854,11.506,11.484
K2,K2-76 b,K2-76,K2-76 b,337.1055746,-6.0867177,,23.9726,5.34,,0.0793,,,,,,,13.008,15.3321,13.0824,14.4528,13.575,11.854,11.506,11.484
K2,K2-76 b,K2-76,K2-76 b,337.1055746,-6.0867177,,11.99899626,6.656,7010.0,,,,,,,,13.008,15.3321,13.0824,14.4528,13.575,11.854,11.506,11.484
